"","Date","Specimen.ID","uid","Plant.ID","Species","Lanai.Side","Treatment","Temp...C.","RLC.Order","RLC.Day","Run","deltaNPQ","rETRmax","ETRmax","alpha.1","alpha.2","alpha.3","alpha.4","ek.1","ek.2","ek.3","ek.4"
"518","2021-10-08","ul2-2","2021-10-08_ul2-2",14,"ul","ewa","2",30,5,9,2,"0.44",82.74,34.75,0.846,0.124,6.837,0,89.3,15.4,5.8,0
"519","2021-10-08","ul2-3","2021-10-08_ul2-3",14,"ul","ewa","3",30,5,9,2,"0.396",76.95,32.32,0.956,0.187,5.124,0.001,72.2,16.3,4.4,0
"520","2021-10-08","ul2-4","2021-10-08_ul2-4",14,"ul","ewa","4",30,5,9,2,"0.393",68.69,28.85,0.769,0.115,6.658,0,81.9,14.4,5.7,0
"521","2021-10-08","hm3-1","2021-10-08_hm3-1",15,"hm","ewa","1",27,6,9,2,"0.714",67.24,28.24,0.719,0.12,5.995,0.001,84.3,16.5,5.1,0
"522","2021-10-08","hm3-2","2021-10-08_hm3-2",15,"hm","ewa","2",27,6,9,2,"0.846",56.72,23.82,0.763,0.064,11.85,0,71.3,6.9,10.3,0
"523","2021-10-08","hm3-3","2021-10-08_hm3-3",15,"hm","ewa","3",27,6,9,2,"0.71",64.68,27.17,0.824,0.094,8.765,0,71.6,9.4,7.6,0
"524","2021-10-08","hm3-4","2021-10-08_hm3-4",15,"hm","ewa","4",27,6,9,2,"0.663",77.08,32.37,0.778,0.079,9.825,0,93.8,11.4,8.3,0
"525","2021-10-08","ul3-1","2021-10-08_ul3-1",15,"ul","ewa","1",27,6,9,2,"0.2",28.8,12.1,2.68,2318.197,0.001,0.999,7,6057.7,0,1
"526","2021-10-08","ul3-2","2021-10-08_ul3-2",15,"ul","ewa","2",27,6,9,2,"0.408",40.09,16.84,2.764,72.762,0.038,0.971,10.9,288.3,0,1
"527","2021-10-08","ul3-3","2021-10-08_ul3-3",15,"ul","ewa","3",27,6,9,2,"0.489",69.25,29.08,0.868,0.183,4.735,0.002,70.8,17.2,4.1,0
"528","2021-10-08","ul3-4","2021-10-08_ul3-4",15,"ul","ewa","4",27,6,9,2,"0.655",78.96,33.16,0.791,0.089,8.862,0,94.3,12.7,7.4,0
"529","2021-10-09","hm4-1","2021-10-09_hm4-1",16,"hm","diamond","1",27,1,9,2,"0.416",46.74,19.63,0.637,0.074,8.62,0,64.3,8.5,7.6,0
"530","2021-10-09","hm4-2","2021-10-09_hm4-2",16,"hm","diamond","2",27,1,9,2,"0.446",44.28,18.6,0.587,0.072,8.102,0,66.9,9.5,7.1,0
"531","2021-10-09","hm4-3","2021-10-09_hm4-3",16,"hm","diamond","3",27,1,9,2,"0.575",54.12,22.73,0.717,0.194,3.702,0.008,59.6,18.2,3.3,0
"532","2021-10-09","hm4-4","2021-10-09_hm4-4",16,"hm","diamond","4",27,1,9,2,"0.671",44.1,18.52,1.233,0.645,1.911,0.098,31.5,17.5,1.8,0.1
"533","2021-10-09","ul4-1","2021-10-09_ul4-1",16,"ul","diamond","1",27,1,9,2,"0.179",38.19,16.04,2.025,12.356,0.164,0.874,14.7,90.3,0.2,0.9
"534","2021-10-09","ul4-2","2021-10-09_ul4-2",16,"ul","diamond","2",27,1,9,2,"-",29.97,12.59,2.406,4817.406,0,1,6.6,13290.3,0,1
"535","2021-10-09","ul4-3","2021-10-09_ul4-3",16,"ul","diamond","3",27,1,9,2,"0.387",70.14,29.46,0.77,0.084,9.216,0,84.3,10.8,7.8,0
"536","2021-10-09","ul4-4","2021-10-09_ul4-4",16,"ul","diamond","4",27,1,9,2,"0.465",61.84,25.97,0.986,0.33,2.984,0.02,52.8,19.8,2.7,0
"537","2021-10-09","hm5-1","2021-10-09_hm5-1",23,"hm","diamond","1",30,2,9,2,"0.51",45.92,19.29,0.727,0.459,1.582,0.158,43.5,30.1,1.4,0.2
"538","2021-10-09","hm5-2","2021-10-09_hm5-2",23,"hm","diamond","2",30,2,9,2,"0.249",50.84,21.35,0.321,0.046,7.035,0,133.6,23.8,5.6,0
"539","2021-10-09","hm5-3","2021-10-09_hm5-3",23,"hm","diamond","3",30,2,9,2,"0.18",75.44,31.68,0.532,0.042,12.807,0,129.8,12.6,10.3,0
"540","2021-10-09","hm5-4","2021-10-09_hm5-4",23,"hm","diamond","4",30,2,9,2,"0.4",72.98,30.65,0.559,0.024,23.137,0,126.1,6.8,18.7,0
"541","2021-10-09","ul5-1","2021-10-09_ul5-1",23,"ul","diamond","1",30,2,9,2,"0.266",40.47,17,2.575,89.896,0.029,0.978,11,383.8,0,1
"542","2021-10-09","ul5-2","2021-10-09_ul5-2",23,"ul","diamond","2",30,2,9,2,"0.218",42.18,17.72,3.076,98.859,0.031,0.976,10.4,335.3,0,1
"543","2021-10-09","ul5-3","2021-10-09_ul5-3",23,"ul","diamond","3",30,2,9,2,"0.424",65.27,27.41,0.915,0.195,4.69,0.002,63.3,15.4,4.1,0
"544","2021-10-09","ul5-4","2021-10-09_ul5-4",23,"ul","diamond","4",30,2,9,2,"0.561",80.37,33.76,0.884,0.21,4.216,0.004,78.6,21.7,3.6,0
"545","2021-10-09","hm6-1","2021-10-09_hm6-1",24,"hm","diamond","1",30,3,9,2,"0.291",38.54,16.19,0.355,0.064,5.569,0.001,88,18.7,4.7,0
"546","2021-10-09","hm6-2","2021-10-09_hm6-2",24,"hm","diamond","2",30,3,9,2,"0.305",51.66,21.7,0.54,0.092,5.857,0.001,84.5,17,5,0
"547","2021-10-09","hm6-3","2021-10-09_hm6-3",24,"hm","diamond","3",30,3,9,2,"0.166",78.72,33.06,0.473,0.041,11.437,0,150.8,16.9,8.9,0
"548","2021-10-09","hm6-4","2021-10-09_hm6-4",24,"hm","diamond","4",30,3,9,2,"0.424",75.24,31.6,0.727,0.112,6.474,0,93.6,17.2,5.4,0
"549","2021-10-09","ul6-1","2021-10-09_ul6-1",24,"ul","diamond","1",30,3,9,2,"0.24",39.14,16.44,3.816,922.894,0.004,0.997,7.7,1866.6,0,1
"550","2021-10-09","ul6-2","2021-10-09_ul6-2",24,"ul","diamond","2",30,3,9,2,"0.338",29.61,12.44,2.937,3189.115,0.001,0.999,6.8,7391.7,0,1
"551","2021-10-09","ul6-3","2021-10-09_ul6-3",24,"ul","diamond","3",30,3,9,2,"0.459",66.97,28.13,0.809,0.131,6.16,0,75.4,14.2,5.3,0
"552","2021-10-09","ul6-4","2021-10-09_ul6-4",24,"ul","diamond","4",30,3,9,2,"0.392",67.83,28.49,0.76,0.111,6.822,0,81.8,14.1,5.8,0
"553","2021-10-09","hm1-1","2021-10-09_hm1-1",19,"hm","diamond","1",20,4,9,2,"0.373",44.28,18.6,0.516,0.033,15.441,0,82,6.2,13.2,0
"554","2021-10-09","hm1-2","2021-10-09_hm1-2",19,"hm","diamond","2",20,4,9,2,"0.625",74.62,31.34,0.652,0.071,9.152,0,102,13.4,7.6,0
"555","2021-10-09","hm1-3","2021-10-09_hm1-3",19,"hm","diamond","3",20,4,9,2,"0.901",72.16,30.31,0.75,0.148,5.061,0.001,81.4,18.8,4.3,0
"556","2021-10-09","hm1-4","2021-10-09_hm1-4",19,"hm","diamond","4",20,4,9,2,"0.452",40.18,16.88,0.74,0.241,3.073,0.018,45.9,16.5,2.8,0
"557","2021-10-09","ul1-1","2021-10-09_ul1-1",19,"ul","diamond","1",20,4,9,2,"0.276",33.44,14.04,3.517,2184.403,0.002,0.999,7,4372.8,0,1
"558","2021-10-09","ul1-2","2021-10-09_ul1-2",19,"ul","diamond","2",20,4,9,2,"0.268",38.48,16.16,1.155,0.636,1.816,0.112,28.7,16.6,1.7,0.1
"559","2021-10-09","ul1-3","2021-10-09_ul1-3",19,"ul","diamond","3",20,4,9,2,"0.466",68.46,28.75,0.747,0.091,8.251,0,85.3,12.2,7,0
"560","2021-10-09","ul1-4","2021-10-09_ul1-4",19,"ul","diamond","4",20,4,9,2,"0.636",78.54,32.99,0.787,0.101,7.76,0,93.8,14.4,6.5,0
"561","2021-10-09","hm2-1","2021-10-09_hm2-1",20,"hm","diamond","1",20,5,9,2,"0.287",52.48,22.04,0.463,0.036,12.778,0,105.9,10,10.6,0
"562","2021-10-09","hm2-2","2021-10-09_hm2-2",20,"hm","diamond","2",20,5,9,2,"0.355",63.27,26.57,0.606,0.076,7.952,0,99.3,15,6.6,0
"563","2021-10-09","hm2-3","2021-10-09_hm2-3",20,"hm","diamond","3",20,5,9,2,"0.776",59.86,25.14,0.835,0.12,6.972,0,66,10.8,6.1,0
"564","2021-10-09","hm2-4","2021-10-09_hm2-4",20,"hm","diamond","4",20,5,9,2,"0.808",63.42,26.64,0.816,0.061,13.471,0,72.7,6.2,11.7,0
"565","2021-10-09","ul2-1","2021-10-09_ul2-1",20,"ul","diamond","1",20,5,9,2,"0.411",56.43,23.7,0.765,0.163,4.702,0.002,65.6,15.9,4.1,0
"566","2021-10-09","ul2-2","2021-10-09_ul2-2",20,"ul","diamond","2",20,5,9,2,"0.605",60.48,25.4,0.762,0.125,6.076,0.001,73.9,14.1,5.2,0
"567","2021-10-09","ul2-3","2021-10-09_ul2-3",20,"ul","diamond","3",20,5,9,2,"0.463",65.55,27.53,0.894,0.229,3.897,0.006,62.7,18.3,3.4,0
"568","2021-10-09","ul2-4","2021-10-09_ul2-4",20,"ul","diamond","4",20,5,9,2,"0.587",89.46,37.57,0.805,0.097,8.288,0,104.3,15.2,6.9,0
"569","2021-10-09","hm3-1","2021-10-09_hm3-1",21,"hm","diamond","1",27,6,9,2,"0.572",50.84,21.35,0.715,0.081,8.811,0,64.1,8.3,7.7,0
"570","2021-10-09","hm3-2","2021-10-09_hm3-2",21,"hm","diamond","2",27,6,9,2,"0.709",51.66,21.7,0.896,0.28,3.204,0.015,48.6,16.8,2.9,0
"571","2021-10-09","hm3-3","2021-10-09_hm3-3",21,"hm","diamond","3",27,6,9,2,"0.421",72.16,30.31,0.673,0.056,11.963,0,101.8,10.2,9.9,0
"572","2021-10-09","hm3-4","2021-10-09_hm3-4",21,"hm","diamond","4",27,6,9,2,"0.757",65.84,27.65,0.874,0.164,5.319,0.001,66.7,14.4,4.6,0
"573","2021-10-09","ul3-1","2021-10-09_ul3-1",21,"ul","diamond","1",27,6,9,2,"-",29.16,12.25,2.595,6083.956,0,1,6.5,15242.7,0,1
"574","2021-10-09","ul3-2","2021-10-09_ul3-2",21,"ul","diamond","2",27,6,9,2,"0.42",60.13,25.25,0.942,0.3,3.143,0.016,53.6,19.1,2.8,0
"575","2021-10-09","ul3-3","2021-10-09_ul3-3",21,"ul","diamond","3",27,6,9,2,"0.445",72.66,30.52,0.835,0.126,6.64,0,79.4,14,5.7,0
"576","2021-10-09","ul3-4","2021-10-09_ul3-4",21,"ul","diamond","4",27,6,9,2,"0.726",65.84,27.65,0.803,0.127,6.31,0,74.4,13.7,5.4,0
"577","2021-10-11","hm1-1","2021-10-11_hm1-1",25,"hm","ewa","1",20,1,1,3,"1.293",110.7,46.49,0.513,0.091,5.605,0.001,178.7,42.3,4.2,0
"578","2021-10-11","hm1-2","2021-10-11_hm1-2",25,"hm","ewa","2",20,1,1,3,"1.038",60.68,25.49,0.802,0.183,4.373,0.003,60.3,15.6,3.9,0
"579","2021-10-11","hm1-3","2021-10-11_hm1-3",25,"hm","ewa","3",20,1,1,3,"0.759",63.14,26.52,0.827,0.359,2.302,0.055,52.1,25.3,2.1,0.1
"580","2021-10-11","hm1-4","2021-10-11_hm1-4",25,"hm","ewa","4",20,1,1,3,"0.662",105.78,44.43,0.365,0.072,5.08,0.001,248.9,72,3.5,0
"581","2021-10-11","ul1-1","2021-10-11_ul1-1",25,"ul","ewa","1",20,1,1,3,"0.257",47.6,19.99,0.817,0.256,3.189,0.015,50.5,17.6,2.9,0
"582","2021-10-11","ul1-2","2021-10-11_ul1-2",25,"ul","ewa","2",20,1,1,3,"0.379",57.86,24.3,0.689,0.105,6.588,0,75.9,13.4,5.7,0
"583","2021-10-11","ul1-3","2021-10-11_ul1-3",25,"ul","ewa","3",20,1,1,3,"0.355",46.55,19.55,0.947,0.341,2.78,0.027,42,16.5,2.5,0
"584","2021-10-11","ul1-4","2021-10-11_ul1-4",25,"ul","ewa","4",20,1,1,3,"0.161",44.84,18.83,0.959,0.571,1.679,0.137,37.4,24,1.6,0.2
"585","2021-10-11","hm2-1","2021-10-11_hm2-1",26,"hm","ewa","1",20,2,1,3,"0.763",101.68,42.71,0.801,0.103,7.783,0,116.7,18.4,6.4,0
"586","2021-10-11","hm2-2","2021-10-11_hm2-2",26,"hm","ewa","2",20,2,1,3,"0.547",126.28,53.04,0.529,0.066,8.072,0,223.7,39.2,5.7,0
"587","2021-10-11","hm2-3","2021-10-11_hm2-3",26,"hm","ewa","3",20,2,1,3,"0.495",134.48,56.48,0.502,0.042,12.006,0,259.9,32.3,8,0
"588","2021-10-11","hm2-4","2021-10-11_hm2-4",26,"hm","ewa","4",20,2,1,3,"0.617",161.54,67.85,0.596,0.044,13.676,0,268.2,29.7,9,0
"589","2021-10-11","ul2-1","2021-10-11_ul2-1",26,"ul","ewa","1",20,2,1,3,"0.565",105,44.1,0.701,0.069,10.118,0,147.1,18.5,7.9,0
"590","2021-10-11","ul2-2","2021-10-11_ul2-2",26,"ul","ewa","2",20,2,1,3,"0.493",106.26,44.63,0.689,0.048,14.323,0,155.1,13.9,11.1,0
"591","2021-10-11","ul2-3","2021-10-11_ul2-3",26,"ul","ewa","3",20,2,1,3,"0.545",106.6,44.77,0.637,0.035,18.195,0,172,12.4,13.8,0
"592","2021-10-11","ul2-4","2021-10-11_ul2-4",26,"ul","ewa","4",20,2,1,3,"0.426",105.78,44.43,0.673,0.034,19.577,0,159.1,10.5,15.1,0
"593","2021-10-11","hm3-1","2021-10-11_hm3-1",27,"hm","ewa","1",27,3,1,3,"0.384",86.25,36.23,0.527,0.026,20.347,0,164.2,10.5,15.6,0
"594","2021-10-11","hm3-2","2021-10-11_hm3-2",27,"hm","ewa","2",27,3,1,3,"0.09",61.5,25.83,0.262,0.051,5.124,0.001,192.4,50.9,3.8,0
"595","2021-10-11","hm3-3","2021-10-11_hm3-3",27,"hm","ewa","3",27,3,1,3,"0.292",77.9,32.72,0.392,0.018,21.319,0,192.7,12.2,15.7,0
"596","2021-10-11","hm3-4","2021-10-11_hm3-4",27,"hm","ewa","4",27,3,1,3,"0.449",95.12,39.95,0.487,0.031,15.714,0,193.4,16.7,11.6,0
"597","2021-10-11","ul3-1","2021-10-11_ul3-1",27,"ul","ewa","1",27,3,1,3,"0.621",89.04,37.4,0.575,0.042,13.684,0,154.3,14.5,10.6,0
"598","2021-10-11","ul3-2","2021-10-11_ul3-2",27,"ul","ewa","2",27,3,1,3,"0.33",42.18,17.72,4.205,2318.158,0.002,0.999,7.1,3929.2,0,1
"599","2021-10-11","ul3-3","2021-10-11_ul3-3",27,"ul","ewa","3",27,3,1,3,"0.506",74.39,31.24,0.768,0.117,6.566,0,88.2,15.9,5.6,0
"600","2021-10-11","ul3-4","2021-10-11_ul3-4",27,"ul","ewa","4",27,3,1,3,"0.454",85.68,35.99,0.708,0.051,13.969,0,117.8,10.3,11.4,0
"601","2021-10-11","hm4-1","2021-10-11_hm4-1",28,"hm","ewa","1",27,4,1,3,"0.791",113.98,47.87,0.696,0.024,28.987,0,159.2,7.1,22.4,0
"602","2021-10-11","hm4-2","2021-10-11_hm4-2",28,"hm","ewa","2",27,4,1,3,"0.876",120.96,50.8,0.777,0.045,17.371,0,154.8,11.5,13.5,0
"603","2021-10-11","hm4-3","2021-10-11_hm4-3",28,"hm","ewa","3",27,4,1,3,"0.984",106.6,44.77,0.711,0.056,12.646,0,138.3,13.8,10,0
"604","2021-10-11","hm4-4","2021-10-11_hm4-4",28,"hm","ewa","4",27,4,1,3,"0.799",139.4,58.55,0.737,0.053,13.87,0,187.4,18.2,10.3,0
"605","2021-10-11","ul4-1","2021-10-11_ul4-1",28,"ul","ewa","1",27,4,1,3,"0.534",89.04,37.4,0.651,0.058,11.214,0,134.7,15,8.9,0
"606","2021-10-11","ul4-2","2021-10-11_ul4-2",28,"ul","ewa","2",27,4,1,3,"0.473",85.68,35.99,0.652,0.069,9.483,0,123.9,16.2,7.7,0
"607","2021-10-11","ul4-3","2021-10-11_ul4-3",28,"ul","ewa","3",27,4,1,3,"0.333",70.39,29.56,0.902,0.224,4.023,0.005,66.7,19,3.5,0
"608","2021-10-11","ul4-4","2021-10-11_ul4-4",28,"ul","ewa","4",27,4,1,3,"0.188",63.27,26.57,0.905,0.179,5.059,0.001,63.1,14.2,4.4,0
"609","2021-10-11","hm5-1","2021-10-11_hm5-1",29,"hm","ewa","1",30,5,1,3,"0.454",86.92,36.51,0.582,0.07,8.267,0,129.2,19.5,6.6,0
"610","2021-10-11","hm5-2","2021-10-11_hm5-2",29,"hm","ewa","2",30,5,1,3,"0.841",86.1,36.16,0.677,0.041,16.447,0,123.5,9.3,13.3,0
"611","2021-10-11","hm5-3","2021-10-11_hm5-3",29,"hm","ewa","3",30,5,1,3,"0.409",64.78,27.21,0.546,0.05,10.927,0,107,11.9,9,0
"612","2021-10-11","hm5-4","2021-10-11_hm5-4",29,"hm","ewa","4",30,5,1,3,"0.432",78.72,33.06,0.556,0.051,10.945,0,131,14.9,8.8,0
"613","2021-10-11","ul5-1","2021-10-11_ul5-1",29,"ul","ewa","1",30,5,1,3,"0.333",62.13,26.09,0.879,0.188,4.675,0.002,62.5,15.2,4.1,0
"614","2021-10-11","ul5-2","2021-10-11_ul5-2",29,"ul","ewa","2",30,5,1,3,"0.389",81.22,34.11,0.838,0.148,5.644,0.001,87.2,18.2,4.8,0
"615","2021-10-11","ul5-3","2021-10-11_ul5-3",29,"ul","ewa","3",30,5,1,3,"0.393",69.83,29.33,0.885,0.156,5.677,0.001,71.8,14.6,4.9,0
"616","2021-10-11","ul5-4","2021-10-11_ul5-4",29,"ul","ewa","4",30,5,1,3,"0.373",80.22,33.69,0.842,0.143,5.889,0.001,86,17.2,5,0
"617","2021-10-11","hm6-1","2021-10-11_hm6-1",30,"hm","ewa","1",30,6,1,3,"0.632",132.02,55.45,0.628,0.049,12.843,0,196.8,20.9,9.4,0
"618","2021-10-11","hm6-2","2021-10-11_hm6-2",30,"hm","ewa","2",30,6,1,3,"0.451",198.44,83.34,0.58,0.054,10.686,0,350.5,56,6.3,0
"619","2021-10-11","hm6-3","2021-10-11_hm6-3",30,"hm","ewa","3",30,6,1,3,"0.589",188.6,79.21,0.645,0.033,19.611,0,299.6,24.2,12.4,0
"620","2021-10-11","hm6-4","2021-10-11_hm6-4",30,"hm","ewa","4",30,6,1,3,"0.444",159.08,66.81,0.515,0.022,23.928,0,332.7,23.1,14.4,0
"621","2021-10-11","ul6-1","2021-10-11_ul6-1",30,"ul","ewa","1",30,6,1,3,"0.666",55.86,23.46,0.595,0.06,9.895,0,89.5,10.7,8.4,0
"622","2021-10-11","ul6-2","2021-10-11_ul6-2",30,"ul","ewa","2",30,6,1,3,"1.304",73.8,31,0.407,0.005,75.507,0,183,3.2,56.5,0
"623","2021-10-11","ul6-3","2021-10-11_ul6-3",30,"ul","ewa","3",30,6,1,3,"0.49",47.04,19.76,0.494,0.074,6.672,0,85.9,15.2,5.7,0
"624","2021-10-11","ul6-4","2021-10-11_ul6-4",30,"ul","ewa","4",30,6,1,3,"0.71",61.74,25.93,0.564,0.038,14.724,0,107.8,8.9,12.2,0
"625","2021-10-15","hm6-1","2021-10-15_hm6-1",30,"hm","ewa","1",30,1,5,3,"0.893",51.66,21.7,1.069,0.431,2.479,0.042,38.7,16.9,2.3,0.1
"626","2021-10-15","hm6-2","2021-10-15_hm6-2",30,"hm","ewa","2",30,1,5,3,"0.937",47.56,19.98,1.208,0.722,1.674,0.138,30.4,19.2,1.6,0.2
"627","2021-10-15","hm6-3","2021-10-15_hm6-3",30,"hm","ewa","3",30,1,5,3,"0.602",41,17.22,0.888,0.177,5.011,0.002,43.2,9.4,4.6,0
"628","2021-10-15","hm6-4","2021-10-15_hm6-4",30,"hm","ewa","4",30,1,5,3,"0.476",50.62,21.26,0.717,0.262,2.731,0.029,56.5,23.3,2.4,0
"629","2021-10-15","ul6-1","2021-10-15_ul6-1",30,"ul","ewa","1",30,1,5,3,"0.37",45.31,19.03,1.205,0.78,1.546,0.166,31,21.2,1.5,0.2
"630","2021-10-15","ul6-2","2021-10-15_ul6-2",30,"ul","ewa","2",30,1,5,3,"0.471",58.14,24.42,0.792,0.162,4.878,0.002,64.5,15.1,4.3,0
"631","2021-10-15","ul6-3","2021-10-15_ul6-3",30,"ul","ewa","3",30,1,5,3,"0.438",60.42,25.38,0.85,0.19,4.471,0.003,63.3,16.1,3.9,0
"632","2021-10-15","ul6-4","2021-10-15_ul6-4",30,"ul","ewa","4",30,1,5,3,"0.613",76.86,32.28,0.852,0.143,5.958,0.001,82,16.1,5.1,0
"633","2021-10-15","hm1-1","2021-10-15_hm1-1",25,"hm","ewa","1",20,2,5,3,"0.941",58.22,24.45,0.712,0.055,12.957,0,77.8,7,11.1,0
"634","2021-10-15","hm1-2","2021-10-15_hm1-2",25,"hm","ewa","2",20,2,5,3,"0.887",54.94,23.07,0.861,0.091,9.43,0,60.5,7.3,8.3,0
"635","2021-10-15","hm1-3","2021-10-15_hm1-3",25,"hm","ewa","3",20,2,5,3,"0.563",50.84,21.35,0.791,0.076,10.396,0,60.6,6.6,9.2,0
"636","2021-10-15","hm1-4","2021-10-15_hm1-4",25,"hm","ewa","4",20,2,5,3,"0.594",53.3,22.39,0.915,0.212,4.317,0.003,50.4,13,3.9,0
"637","2021-10-15","ul1-1","2021-10-15_ul1-1",25,"ul","ewa","1",20,2,5,3,"0.43",56.72,23.82,1.004,0.416,2.411,0.047,46.5,21.3,2.2,0.1
"638","2021-10-15","ul1-2","2021-10-15_ul1-2",25,"ul","ewa","2",20,2,5,3,"0.394",58.14,24.42,1.108,0.461,2.404,0.047,43.5,19.8,2.2,0.1
"639","2021-10-15","ul1-3","2021-10-15_ul1-3",25,"ul","ewa","3",20,2,5,3,"0.48",71.25,29.92,0.895,0.19,4.713,0.002,70.6,17.3,4.1,0
"640","2021-10-15","ul1-4","2021-10-15_ul1-4",25,"ul","ewa","4",20,2,5,3,"0.504",63.55,26.69,0.959,0.289,3.313,0.013,56.5,19.2,2.9,0
"641","2021-10-15","hm2-1","2021-10-15_hm2-1",26,"hm","ewa","1",20,3,5,3,"1.157",92.66,38.92,0.822,0.05,16.553,0,106.2,7.8,13.7,0
"642","2021-10-15","hm2-2","2021-10-15_hm2-2",26,"hm","ewa","2",20,3,5,3,"0.954",85.28,35.82,0.773,0.12,6.43,0,95.3,17.7,5.4,0
"643","2021-10-15","hm2-3","2021-10-15_hm2-3",26,"hm","ewa","3",20,3,5,3,"0.614",78.72,33.06,0.577,0.056,10.375,0,121.3,14.4,8.4,0
"644","2021-10-15","hm2-4","2021-10-15_hm2-4",26,"hm","ewa","4",20,3,5,3,"0.593",100.86,42.36,0.519,0.076,6.802,0,164.8,31.6,5.2,0
"645","2021-10-15","ul2-1","2021-10-15_ul2-1",26,"ul","ewa","1",20,3,5,3,"0.362",82.74,34.75,0.804,0.107,7.499,0,95.6,15.2,6.3,0
"646","2021-10-15","ul2-2","2021-10-15_ul2-2",26,"ul","ewa","2",20,3,5,3,"0.364",76.86,32.28,0.819,0.1,8.17,0,86.9,12.5,6.9,0
"647","2021-10-15","ul2-3","2021-10-15_ul2-3",26,"ul","ewa","3",20,3,5,3,"0.449",102.5,43.05,0.689,0.024,29.244,0,152.1,6.7,22.8,0
"648","2021-10-15","ul2-4","2021-10-15_ul2-4",26,"ul","ewa","4",20,3,5,3,"0.681",109.2,45.86,0.682,0.038,17.857,0,162.6,11.8,13.7,0
"649","2021-10-15","hm3-1","2021-10-15_hm3-1",27,"hm","ewa","1",27,4,5,3,"0.452",66.42,27.9,0.541,0.071,7.617,0,108.6,17.3,6.3,0
"650","2021-10-15","hm3-2","2021-10-15_hm3-2",27,"hm","ewa","2",27,4,5,3,"0.683",52.44,22.02,0.799,0.217,3.673,0.008,54.4,16.6,3.3,0
"651","2021-10-15","hm3-3","2021-10-15_hm3-3",27,"hm","ewa","3",27,4,5,3,"0.733",41.82,17.56,0.887,0.137,6.467,0,43.2,7.3,5.9,0
"652","2021-10-15","hm3-4","2021-10-15_hm3-4",27,"hm","ewa","4",27,4,5,3,"0.368",72.16,30.31,0.749,0.303,2.467,0.043,66.6,30.9,2.2,0.1
"653","2021-10-15","ul3-1","2021-10-15_ul3-1",27,"ul","ewa","1",27,4,5,3,"0.444",84,35.28,0.755,0.077,9.786,0,103.5,12.7,8.1,0
"654","2021-10-15","ul3-2","2021-10-15_ul3-2",27,"ul","ewa","2",27,4,5,3,"0.297",55.44,23.28,0.454,0.042,10.683,0,119,13.7,8.7,0
"655","2021-10-15","ul3-3","2021-10-15_ul3-3",27,"ul","ewa","3",27,4,5,3,"0.408",79.38,33.34,0.721,0.055,13.155,0,103.9,9.5,10.9,0
"656","2021-10-15","ul3-4","2021-10-15_ul3-4",27,"ul","ewa","4",27,4,5,3,"0.516",104.96,44.08,0.683,0.023,29.341,0,155.8,6.8,22.8,0
"657","2021-10-15","hm4-1","2021-10-15_hm4-1",28,"hm","ewa","1",27,5,5,3,"0.891",79.54,33.41,0.768,0.144,5.326,0.001,87,19.3,4.5,0
"658","2021-10-15","hm4-2","2021-10-15_hm4-2",28,"hm","ewa","2",27,5,5,3,"0.75",59.04,24.8,0.707,0.09,7.814,0,72.6,10.7,6.8,0
"659","2021-10-15","hm4-3","2021-10-15_hm4-3",28,"hm","ewa","3",27,5,5,3,"0.938",68.06,28.59,0.824,0.11,7.504,0,71.9,11.1,6.5,0
"660","2021-10-15","hm4-4","2021-10-15_hm4-4",28,"hm","ewa","4",27,5,5,3,"0.347",52.48,22.04,0.738,0.141,5.252,0.001,60.7,13.1,4.6,0
"661","2021-10-15","ul4-1","2021-10-15_ul4-1",28,"ul","ewa","1",27,5,5,3,"0.377",65.27,27.41,0.929,0.2,4.655,0.002,61.8,15.1,4.1,0
"662","2021-10-15","ul4-2","2021-10-15_ul4-2",28,"ul","ewa","2",27,5,5,3,"0.425",67.83,28.49,0.985,0.311,3.162,0.016,57.8,20.6,2.8,0
"663","2021-10-15","ul4-3","2021-10-15_ul4-3",28,"ul","ewa","3",27,5,5,3,"0.383",58.71,24.66,0.823,0.127,6.47,0,65.2,11.5,5.7,0
"664","2021-10-15","ul4-4","2021-10-15_ul4-4",28,"ul","ewa","4",27,5,5,3,"0.555",83.58,35.1,0.818,0.098,8.376,0,93.4,13.3,7,0
"665","2021-10-15","hm5-1","2021-10-15_hm5-1",29,"hm","ewa","1",30,6,5,3,"0.638",52.48,22.04,0.711,0.178,3.999,0.005,58.3,16.5,3.5,0
"666","2021-10-15","hm5-2","2021-10-15_hm5-2",29,"hm","ewa","2",30,6,5,3,"0.762",71.34,29.96,0.759,0.129,5.908,0.001,82.4,16.3,5,0
"667","2021-10-15","hm5-3","2021-10-15_hm5-3",29,"hm","ewa","3",30,6,5,3,"0.608",45.92,19.29,1.692,2.539,0.666,0.527,19.6,30.1,0.7,0.5
"668","2021-10-15","hm5-4","2021-10-15_hm5-4",29,"hm","ewa","4",30,6,5,3,"0.627",39.6,16.63,3.797,133.222,0.029,0.978,8.7,306,0,1
"669","2021-10-15","ul5-1","2021-10-15_ul5-1",29,"ul","ewa","1",30,6,5,3,"0.36",51.02,21.43,1.287,0.937,1.373,0.212,32.1,24.8,1.3,0.2
"670","2021-10-15","ul5-2","2021-10-15_ul5-2",29,"ul","ewa","2",30,6,5,3,"0.371",55.58,23.34,0.946,0.355,2.667,0.032,49.2,20.5,2.4,0
